Material,Diameter (nm),Zeta potential (mV),Cell_type,Concentration (g/L),Viability (%),Coat,Line_Primary_Cell,Animal,Cell_morphology,Cell_age,Cell_organ,Time (h),Molecular weight (g/mol),Electronegativity,Elements,Ionic radius
9,0.6671899529042387,0.24584628093953992,20,4.561381949537973e-13,32.56693,0,1,2,0,0,17,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.6671899529042387,0.24584628093953992,20,4.561381949537972e-12,4.357259999999997,0,1,2,0,0,17,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.6671899529042387,0.24584628093953992,20,1.824552779815189e-12,21.25887,0,1,2,0,0,17,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.6671899529042387,0.24584628093953992,20,9.122763899075947e-14,32.59596999999999,0,1,2,0,0,17,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.01098901098901099,0.24584628093953992,2,0.39999999999999997,38.93,0,0,4,2,1,14,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.006802721088435375,0.24584628093953992,54,2.789396805309495e-06,24.521444,0,0,4,10,0,5,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.01098901098901099,0.24584628093953992,2,0.5333333333333333,32.17,0,0,4,2,1,14,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.039455782312925174,0.24584628093953992,20,6.666666666666666e-07,97.03,0,1,2,1,0,17,0.0658682634730539,0.0,0.4464882943143813,8,0.5818181818181817
9,0.6671899529042387,0.24584628093953992,20,4.561381949537972e-12,87.64045,0,1,2,0,0,17,0.0658682634730539,0.0,0.4464882943143813,8,0.5818181818181817
9,0.006802721088435375,0.24584628093953992,54,5.57879361061899e-06,21.120716,0,0,4,10,0,5,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.6671899529042387,0.24584628093953992,20,9.122763899075947e-15,97.75281,0,1,2,0,0,17,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.6671899529042387,0.24584628093953992,20,9.122763899075946e-16,98.8764,0,1,2,0,0,17,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.039455782312925174,0.24584628093953992,20,6.666666666666667e-06,100.0,0,1,2,1,0,17,0.0658682634730539,0.0,0.4464882943143813,8,0.5818181818181817
9,0.01098901098901099,0.24584628093953992,2,0.26666666666666666,45.69,0,0,4,2,1,14,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.01098901098901099,0.24584628093953992,2,0.13333333333333333,53.07,0,0,4,2,1,14,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.006802721088435375,0.24584628093953992,54,6.973492013273733e-08,23.738705,0,0,4,10,0,5,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.6671899529042387,0.24584628093953992,20,9.122763899075946e-12,2.455640000000002,0,1,2,0,0,17,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.6671899529042387,0.24584628093953992,20,4.561381949537973e-13,87.64045,0,1,2,0,0,17,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.006802721088435375,0.24584628093953992,54,6.973492013273739e-07,24.89185,0,0,4,10,0,5,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.6671899529042387,0.24584628093953992,20,9.122763899075946e-13,26.91289999999999,0,1,2,0,0,17,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.006802721088435375,0.24584628093953992,54,6.973492013273733e-08,106.93729,0,0,4,10,0,5,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.006802721088435375,0.24584628093953992,54,3.4867460066368686e-07,99.36831,0,0,4,10,0,5,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.006802721088435375,0.24584628093953992,54,6.973492013273739e-07,106.89163,0,0,4,10,0,5,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.006802721088435375,0.24584628093953992,54,2.789396805309495e-06,113.4759,0,0,4,10,0,5,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.006802721088435375,0.24584628093953992,54,5.57879361061899e-06,116.28438,0,0,4,10,0,5,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.006802721088435375,0.24584628093953992,54,3.4867460066368686e-07,23.747091,0,0,4,10,0,5,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.6671899529042387,0.24584628093953992,20,9.122763899075946e-17,97.75281,0,1,2,0,0,17,0.0658682634730539,0.0,0.4464882943143813,8,0.5818181818181817
9,0.039455782312925174,0.24584628093953992,20,6.666666666666667e-05,100.0,0,1,2,1,0,17,0.0658682634730539,0.0,0.4464882943143813,8,0.5818181818181817
9,0.01098901098901099,0.24584628093953992,2,0.6666666666666666,22.13,0,0,4,2,1,14,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.6671899529042387,0.24584628093953992,20,9.122763899075946e-13,86.51685,0,1,2,0,0,17,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.039455782312925174,0.24584628093953992,20,0.013333333333333332,92.739,0,1,2,1,0,17,0.0658682634730539,0.0,0.4464882943143813,8,0.5818181818181817
9,0.039455782312925174,0.24584628093953992,20,0.03333333333333333,86.799,0,1,2,1,0,17,0.0658682634730539,0.0,0.4464882943143813,8,0.5818181818181817
9,0.039455782312925174,0.24584628093953992,20,0.06666666666666667,73.597,0,1,2,1,0,17,0.0658682634730539,0.0,0.4464882943143813,8,0.5818181818181817
9,0.039455782312925174,0.24584628093953992,20,0.013333333333333332,82.295,0,1,2,1,0,17,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.039455782312925174,0.24584628093953992,20,0.003333333333333333,87.213,0,1,2,1,0,17,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.039455782312925174,0.24584628093953992,20,0.0006666666666666666,95.41,0,1,2,1,0,17,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.039455782312925174,0.24584628093953992,20,0.03333333333333333,72.131,0,1,2,1,0,17,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.6671899529042387,0.24584628093953992,20,9.122763899075946e-17,98.8764,0,1,2,0,0,17,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.039455782312925174,0.24584628093953992,20,0.0006666666666666666,97.03,0,1,2,1,0,17,0.0658682634730539,0.0,0.4464882943143813,8,0.5818181818181817
9,0.039455782312925174,0.24584628093953992,20,0.003333333333333333,93.399,0,1,2,1,0,17,0.0658682634730539,0.0,0.4464882943143813,8,0.5818181818181817
9,0.039455782312925174,0.24584628093953992,20,0.006666666666666666,85.246,0,1,2,1,0,17,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.039455782312925174,0.24584628093953992,20,6.666666666666667e-05,98.361,0,1,2,1,0,17,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.039455782312925174,0.24584628093953992,20,6.666666666666667e-06,98.361,0,1,2,1,0,17,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.039455782312925174,0.24584628093953992,20,6.666666666666666e-07,99.016,0,1,2,1,0,17,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.039455782312925174,0.24584628093953992,20,0.06666666666666667,62.623,0,1,2,1,0,17,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.039455782312925174,0.24584628093953992,20,0.006666666666666666,93.399,0,1,2,1,0,17,0.0658682634730539,0.0,0.4464882943143813,8,0.5818181818181817
9,0.6671899529042387,0.24584628093953992,20,9.122763899075946e-12,73.03371,0,1,2,0,0,17,0.0658682634730539,0.0,0.4464882943143813,8,0.5818181818181817
9,0.6671899529042387,0.24584628093953992,20,1.824552779815189e-12,82.02247,0,1,2,0,0,17,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.6671899529042387,0.24584628093953992,20,4.561381949537972e-12,70.786514,0,1,2,0,0,17,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.6671899529042387,0.24584628093953992,20,9.122763899075947e-14,95.505615,0,1,2,0,0,17,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.6671899529042387,0.24584628093953992,20,9.122763899075946e-17,46.845966,0,1,2,0,0,17,0.0658682634730539,0.0,0.4464882943143813,8,0.5818181818181817
9,0.6671899529042387,0.24584628093953992,20,9.122763899075946e-16,46.819355,0,1,2,0,0,17,0.0658682634730539,0.0,0.4464882943143813,8,0.5818181818181817
9,0.6671899529042387,0.24584628093953992,20,9.122763899075947e-15,44.917744,0,1,2,0,0,17,0.0658682634730539,0.0,0.4464882943143813,8,0.5818181818181817
9,0.6671899529042387,0.24584628093953992,20,9.122763899075947e-14,37.38871,0,1,2,0,0,17,0.0658682634730539,0.0,0.4464882943143813,8,0.5818181818181817
9,0.6671899529042387,0.24584628093953992,20,9.122763899075946e-12,62.92135,0,1,2,0,0,17,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.6671899529042387,0.24584628093953992,20,9.122763899075946e-13,35.45806,0,1,2,0,0,17,0.0658682634730539,0.0,0.4464882943143813,8,0.5818181818181817
9,0.6671899529042387,0.24584628093953992,20,4.561381949537973e-13,37.362095,0,1,2,0,0,17,0.0658682634730539,0.0,0.4464882943143813,8,0.5818181818181817
9,0.6671899529042387,0.24584628093953992,20,9.122763899075947e-15,41.99758,0,1,2,0,0,17,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.6671899529042387,0.24584628093953992,20,9.122763899075946e-16,45.774193,0,1,2,0,0,17,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
9,0.6671899529042387,0.24584628093953992,20,1.824552779815189e-12,27.93145,0,1,2,0,0,17,0.0658682634730539,0.0,0.4464882943143813,8,0.5818181818181817
9,0.6671899529042387,0.24584628093953992,20,4.561381949537972e-12,14.77742000000001,0,1,2,0,0,17,0.0658682634730539,0.0,0.4464882943143813,8,0.5818181818181817
9,0.6671899529042387,0.24584628093953992,20,9.122763899075946e-12,12.87581,0,1,2,0,0,17,0.0658682634730539,0.0,0.4464882943143813,8,0.5818181818181817
9,0.6671899529042387,0.24584628093953992,20,9.122763899075946e-17,42.050808,0,1,2,0,0,17,0.13772455089820362,0.0,0.4464882943143813,8,0.5818181818181817
10,0.013082155939298797,0.764582717714739,60,5.089167321614627e-06,99.189186,0,0,2,2,0,8,0.5688622754491018,0.15278876494233942,0.5668896321070238,9,0.1969696969696969
10,0.013082155939298797,0.764582717714739,40,5.089167321614627e-06,78.984985,0,0,2,1,0,9,0.5688622754491018,0.15278876494233942,0.5668896321070238,9,0.1969696969696969
10,0.013082155939298797,0.764582717714739,5,5.089167321614627e-06,77.44945,0,0,2,1,0,20,0.5688622754491018,0.15278876494233942,0.5668896321070238,9,0.1969696969696969
10,0.013082155939298797,0.764582717714739,60,5.089167321614627e-06,29.875519,0,0,2,2,0,8,0.28143712574850305,0.15278876494233942,0.5668896321070238,9,0.1969696969696969
10,0.013082155939298797,0.764582717714739,5,5.089167321614627e-06,32.53112,0,0,2,1,0,20,0.28143712574850305,0.15278876494233942,0.5668896321070238,9,0.1969696969696969
10,0.013082155939298797,0.764582717714739,40,5.089167321614627e-06,60.414936,0,0,2,1,0,9,0.28143712574850305,0.15278876494233942,0.5668896321070238,9,0.1969696969696969
11,0.021454735740450027,0.43963240773038,23,0.06666666666666667,11.196,0,0,2,1,0,10,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.021454735740450027,0.43963240773038,40,0.0006666666666666666,93.13,0,0,2,1,0,9,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.021454735740450027,0.43963240773038,40,0.0013333333333333333,75.064,0,0,2,1,0,9,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.02103610675039247,0.43963240773038,30,0.03333333333333333,59.518,0,0,2,1,0,19,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.02103610675039247,0.43963240773038,30,0.06666666666666667,39.848,0,0,2,1,0,19,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.02103610675039247,0.43963240773038,30,0.003333333333333333,97.387,0,0,2,1,0,19,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.021454735740450027,0.43963240773038,23,0.003333333333333333,79.262,0,0,2,1,0,10,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.02103610675039247,0.43963240773038,30,0.006666666666666666,95.873,0,0,2,1,0,19,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.021454735740450027,0.43963240773038,23,0.0006666666666666666,94.911,0,0,2,1,0,10,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.02103610675039247,0.43963240773038,30,0.06666666666666667,81.568,0,0,2,1,0,19,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.021454735740450027,0.43963240773038,40,0.003333333333333333,70.483,0,0,2,1,0,9,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.021454735740450027,0.43963240773038,40,0.006666666666666666,48.219,0,0,2,1,0,9,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.021454735740450027,0.43963240773038,40,0.0006666666666666666,94.095,0,0,2,1,0,9,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.021454735740450027,0.43963240773038,40,0.06666666666666667,8.7786,0,0,2,1,0,9,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.021454735740450027,0.43963240773038,40,0.03333333333333333,16.031,0,0,2,1,0,9,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.02103610675039247,0.43963240773038,30,0.016666666666666666,92.71,0,0,2,1,0,19,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.021454735740450027,0.43963240773038,23,0.03333333333333333,20.229,0,0,2,1,0,10,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.02103610675039247,0.43963240773038,30,0.03333333333333333,85.282,0,0,2,1,0,19,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.021454735740450027,0.43963240773038,23,0.06666666666666667,15.661,0,0,2,1,0,10,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.021454735740450027,0.43963240773038,40,0.003333333333333333,58.28,0,0,2,1,0,9,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.021454735740450027,0.43963240773038,40,0.016666666666666666,33.461,0,0,2,1,0,9,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.021454735740450027,0.43963240773038,23,0.016666666666666666,43.13,0,0,2,1,0,10,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.021454735740450027,0.43963240773038,40,0.03333333333333333,20.796,0,0,2,1,0,9,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.021454735740450027,0.43963240773038,40,0.006666666666666666,44.673,0,0,2,1,0,9,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.021454735740450027,0.43963240773038,40,0.0013333333333333333,77.535,0,0,2,1,0,9,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.021454735740450027,0.43963240773038,23,0.0006666666666666666,98.588,0,0,2,1,0,10,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.021454735740450027,0.43963240773038,23,0.0013333333333333333,80.407,0,0,2,1,0,10,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.02103610675039247,0.43963240773038,30,0.006666666666666666,82.234,0,0,2,1,0,19,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.021454735740450027,0.43963240773038,40,0.016666666666666666,33.761,0,0,2,1,0,9,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.021454735740450027,0.43963240773038,23,0.016666666666666666,38.768,0,0,2,1,0,10,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.021454735740450027,0.43963240773038,23,0.03333333333333333,25.546,0,0,2,1,0,10,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.02103610675039247,0.43963240773038,30,0.016666666666666666,71.827,0,0,2,1,0,19,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.021454735740450027,0.43963240773038,23,0.006666666666666666,58.779,0,0,2,1,0,10,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.02103610675039247,0.43963240773038,30,0.003333333333333333,101.65,0,0,2,1,0,19,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.021454735740450027,0.43963240773038,40,0.06666666666666667,13.992,0,0,2,1,0,9,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.021454735740450027,0.43963240773038,23,0.0013333333333333333,84.339,0,0,2,1,0,10,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.021454735740450027,0.43963240773038,23,0.003333333333333333,69.576,0,0,2,1,0,10,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
11,0.021454735740450027,0.43963240773038,23,0.006666666666666666,53.017,0,0,2,1,0,10,0.13772455089820362,0.17151938908923822,0.7474916387959869,10,0.36363636363636365
12,0.02417582417582418,0.23990854446405455,22,0.013333333333333332,91.798,0,0,2,1,1,18,0.13772455089820362,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.02417582417582418,0.23990854446405455,22,0.013333333333333332,93.691,0,0,2,1,1,18,0.28143712574850305,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.02417582417582418,0.23990854446405455,22,0.24,78.17,0,0,2,1,1,18,0.13772455089820362,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.02417582417582418,0.23990854446405455,22,0.039999999999999994,89.148,0,0,2,1,1,18,0.13772455089820362,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.02417582417582418,0.23990854446405455,22,0.24,90.852,0,0,2,1,1,18,0.02994011976047905,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.02417582417582418,0.23990854446405455,22,0.013333333333333332,99.06,0,0,2,1,1,18,0.02994011976047905,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.02417582417582418,0.23990854446405455,22,0.24,54.15,0,0,2,1,1,18,0.28143712574850305,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.02417582417582418,0.23990854446405455,22,0.12,86.877,0,0,2,1,1,18,0.13772455089820362,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.02417582417582418,0.23990854446405455,22,0.12,93.205,0,0,2,1,1,18,0.02994011976047905,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.02417582417582418,0.23990854446405455,22,0.039999999999999994,80.631,0,0,2,1,1,18,0.28143712574850305,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.02417582417582418,0.23990854446405455,22,0.013333333333333332,95.0,0,0,2,1,1,18,0.13772455089820362,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.02417582417582418,0.23990854446405455,22,0.039999999999999994,91.0,0,0,2,1,1,18,0.13772455089820362,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.02417582417582418,0.23990854446405455,22,0.12,83.9,0,0,2,1,1,18,0.13772455089820362,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.02417582417582418,0.23990854446405455,22,0.24,70.5,0,0,2,1,1,18,0.13772455089820362,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.02417582417582418,0.23990854446405455,22,0.013333333333333332,90.0,0,0,2,1,1,18,0.28143712574850305,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.02417582417582418,0.23990854446405455,22,0.039999999999999994,86.0,0,0,2,1,1,18,0.28143712574850305,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.02417582417582418,0.23990854446405455,22,0.12,68.25,0,0,2,1,1,18,0.28143712574850305,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.02417582417582418,0.23990854446405455,22,0.013333333333333332,97.666,0,0,2,1,1,18,0.02994011976047905,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.02417582417582418,0.23990854446405455,22,0.12,73.628,0,0,2,1,1,18,0.28143712574850305,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.019487179487179488,0.23990854446405455,40,0.0016666666666666666,95.0,0,0,2,1,0,9,0.13772455089820362,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.0,0.23990854446405455,61,0.09999999999999999,10.054,0,0,2,9,0,5,0.13772455089820362,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.02417582417582418,0.23990854446405455,22,0.12,98.5,0,0,2,1,1,18,0.02994011976047905,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.02417582417582418,0.23990854446405455,22,0.039999999999999994,96.9,0,0,2,1,1,18,0.02994011976047905,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.02417582417582418,0.23990854446405455,22,0.039999999999999994,98.423,0,0,2,1,1,18,0.02994011976047905,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.02417582417582418,0.23990854446405455,22,0.24,88.5,0,0,2,1,1,18,0.02994011976047905,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.02417582417582418,0.23990854446405455,22,0.24,58.297,0,0,2,1,1,18,0.28143712574850305,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.019487179487179488,0.23990854446405455,40,0.026666666666666665,26.935,0,0,2,1,0,9,0.28143712574850305,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.019487179487179488,0.23990854446405455,40,0.03333333333333333,24.032,0,0,2,1,0,9,0.28143712574850305,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.019487179487179488,0.23990854446405455,40,0.0016666666666666666,83.871,0,0,2,1,0,9,0.4251497005988024,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.019487179487179488,0.23990854446405455,40,0.003333333333333333,67.581,0,0,2,1,0,9,0.4251497005988024,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.0,0.23990854446405455,61,0.08333333333333333,19.973,0,0,2,9,0,5,0.13772455089820362,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.0,0.23990854446405455,61,0.03333333333333333,80.027,0,0,2,9,0,5,0.13772455089820362,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.0,0.23990854446405455,61,0.016666666666666666,100.0,0,0,2,9,0,5,0.13772455089820362,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.019487179487179488,0.23990854446405455,40,0.03333333333333333,15.484,0,0,2,1,0,9,0.4251497005988024,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.019487179487179488,0.23990854446405455,40,0.006666666666666666,48.226,0,0,2,1,0,9,0.4251497005988024,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.019487179487179488,0.23990854446405455,40,0.026666666666666665,21.452,0,0,2,1,0,9,0.4251497005988024,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.019487179487179488,0.23990854446405455,40,0.003333333333333333,78.548,0,0,2,1,0,9,0.13772455089820362,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.019487179487179488,0.23990854446405455,40,0.006666666666666666,60.645,0,0,2,1,0,9,0.13772455089820362,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.019487179487179488,0.23990854446405455,40,0.013333333333333332,37.903,0,0,2,1,0,9,0.13772455089820362,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.019487179487179488,0.23990854446405455,40,0.026666666666666665,35.968,0,0,2,1,0,9,0.13772455089820362,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.019487179487179488,0.23990854446405455,40,0.03333333333333333,30.968,0,0,2,1,0,9,0.13772455089820362,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.019487179487179488,0.23990854446405455,40,0.006666666666666666,49.194,0,0,2,1,0,9,0.28143712574850305,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.019487179487179488,0.23990854446405455,40,0.013333333333333332,36.29,0,0,2,1,0,9,0.28143712574850305,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.019487179487179488,0.23990854446405455,40,0.0016666666666666666,90.0,0,0,2,1,0,9,0.28143712574850305,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.0,0.23990854446405455,61,0.049999999999999996,59.783,0,0,2,9,0,5,0.13772455089820362,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.012558869701726845,0.23990854446405455,40,1.5630850938845545e-06,81.2434,8,0,2,1,0,9,0.13772455089820362,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.019487179487179488,0.23990854446405455,40,0.003333333333333333,70.0,0,0,2,1,0,9,0.28143712574850305,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.012558869701726845,0.04498285208701022,40,1.5630850938845545e-06,34.285713,3,0,2,1,0,9,0.13772455089820362,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.012558869701726845,0.23990854446405455,29,3.907712734711387e-07,91.89189,8,0,2,1,0,10,0.28143712574850305,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.012558869701726845,0.23990854446405455,29,3.907712734711387e-07,86.12613,8,0,2,1,0,10,0.13772455089820362,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.019487179487179488,0.23990854446405455,40,0.013333333333333332,25.806,0,0,2,1,0,9,0.4251497005988024,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.012558869701726845,0.23990854446405455,29,1.9538563673556932e-07,96.936935,8,0,2,1,0,10,0.28143712574850305,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.012558869701726845,0.23990854446405455,29,1.9538563673556932e-07,97.297295,8,0,2,1,0,10,0.13772455089820362,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.012558869701726845,0.23990854446405455,32,1.9538563673556932e-07,98.54265,8,0,2,2,0,20,0.13772455089820362,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.012558869701726845,0.23990854446405455,32,1.9538563673556932e-07,92.610214,8,0,2,2,0,20,0.28143712574850305,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.012558869701726845,0.23990854446405455,32,1.9538563673556932e-07,92.64051,8,0,2,2,0,20,0.4251497005988024,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.012558869701726845,0.23990854446405455,29,3.907712734711387e-07,88.28829,8,0,2,1,0,10,0.4251497005988024,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.012558869701726845,0.23990854446405455,29,1.9538563673556932e-07,89.72973,8,0,2,1,0,10,0.4251497005988024,0.771995860100402,0.3511705685618729,11,0.4818181818181818
12,0.012558869701726845,0.23990854446405455,32,1.5630850938845545e-06,70.64788,8,0,2,2,0,20,0.4251497005988024,0.771995860100402,0.3511705685618729,11,0.4818181818181818
